"year","iddist","pop_landscan"
"2022","130902",15835.2
"2023","130902",17181.7
"2017","130605",2416.3
"2018","130605",2006.7
"2019","130605",2026.6
"2020","130605",2260.8
"2021","130605",2277.5
"2022","130605",2283.5
"2023","130605",2517.3
"2017","130809",4237.1
"2018","130809",3863.2
"2019","130809",3924.9
"2020","130809",7670.9
"2021","130809",7724
"2022","130809",7742.5
"2023","130809",8030.5
"2017","220709",3271.6
"2018","220709",3228.6
"2019","220709",3217
"2020","220709",3050.6
"2021","220709",2490.6
"2022","220709",2206.4
"2023","220709",2114.8
"2017","061111",6509.1
"2018","061111",5093
"2019","061111",5129.8
"2020","061111",4931.5
"2021","061111",4957.7
"2022","061111",4921.8
"2023","061111",4861.1
"2017","220703",2690.1
"2018","220703",2636
"2019","220703",2571.2
"2020","220703",1841.8
"2021","220703",1794.1
"2022","220703",1856.9
"2023","220703",1510.5
"2017","140109",3761.1
"2018","140109",3743.3
"2019","140109",3645.8
"2020","140109",3295.1
"2021","140109",3253
"2022","140109",3253
"2023","140109",3227.1
"2017","220707",2725.8
"2018","220707",3202.3
"2019","220707",3232.7
"2020","220707",2659.4
"2021","220707",3307
"2022","220707",4092.1
"2023","220707",4134
"2017","061109",1958.6
"2018","061109",1514.1
"2019","061109",1535.1
"2020","061109",2244.7
"2021","061109",2261.5
"2022","061109",2308.8
"2023","061109",2526.5
"2017","061204",13409
"2018","061204",11560.5
"2019","061204",11668.1
"2020","061204",6177
"2021","061204",6234.6
"2022","061204",6425.9
"2023","061204",6372.6
"2017","140114",718.4
"2018","140114",714.6
"2019","140114",692.7
"2020","140114",1486.2
"2021","140114",1462
"2022","140114",1464
"2023","140114",1472.7
"2017","061103",8053.5
"2018","061103",6023
"2019","061103",6086.9
"2020","061103",5289.6
"2021","061103",5323.5
"2022","061103",5286.7
"2023","061103",4855.2
"2017","140116",20282.8
"2018","140116",20235.2
"2019","140116",19635
"2020","140116",19665.4
"2021","140116",19371.9
"2022","140116",19392.8
"2023","140116",19314.8
"2017","060311",2013.8
"2018","060311",1702.4
"2019","060311",1716.8
"2020","060311",1156.5
"2021","060311",1183.1
"2022","060311",1231.3
"2023","060311",1134.4
"2017","061106",1410.1
"2018","061106",1234.5
"2019","061106",1217.9
"2020","061106",1822.8
"2021","061106",1821.9
"2022","061106",1811.5
"2023","061106",1930
"2017","140108",12170.2
"2018","140108",12111.3
"2019","140108",20319
"2020","140108",22057.3
"2021","140108",27531.7
"2022","140108",27883.3
"2023","140108",28031
"2017","140113",2872
"2018","140113",2858.5
"2019","140113",2773.2
"2020","140113",5440.8
"2021","140113",5360.2
"2022","140113",5365.2
"2023","140113",5849.2
"2017","061107",4649.5
"2018","061107",3608.2
"2019","061107",3640.6
"2020","061107",4069
"2021","061107",4093
"2022","061107",4064.4
"2023","061107",4129.8
"2017","060105",37203.1
"2018","060105",39765.2
"2019","060105",40152.5
"2020","060105",42512.9
"2021","060105",42891.5
"2022","060105",42981.4
"2023","060105",44146.1
"2017","160604",5081.7
"2018","160604",3544.2
"2019","160604",3319.7
"2020","160604",6782.9
"2021","160604",6265.4
"2022","160604",6028.4
"2023","160604",5727.7
"2017","140106",56162.8
"2018","140106",55913.6
"2019","140106",54283.1
"2020","140106",56782.8
"2021","140106",56311.6
"2022","140106",56363.4
"2023","140106",56159.8
"2017","140115",13588.5
"2018","140115",13528.8
"2019","140115",13136.6
"2020","140115",13117.7
"2021","140115",12921.6
"2022","140115",12931.9
"2023","140115",12962.7
"2017","220705",5394.6
"2018","220705",5414.3
"2019","220705",5312.6
"2020","220705",3770.3
"2021","220705",3731.2
"2022","220705",3905.4
"2023","220705",3806.3
"2017","140119",10928.2
"2018","140119",10876.8
"2019","140119",10569.9
"2020","140119",10135
"2021","140119",9984.6
"2022","140119",10006.8
"2023","140119",10117.1
"2017","140101",260055.6
"2018","140101",258915.8
"2019","140101",252882.9
"2020","140101",248834.1
"2021","140101",246066.3
"2022","140101",246340.1
"2023","140101",245525.9
"2017","061104",4096.7
"2018","061104",3166
"2019","061104",3205.3
"2020","061104",3237.1
"2021","061104",3263.6
"2022","061104",3235.7
"2023","061104",3312.4
"2017","140118",6502.4
"2018","140118",6472.8
"2019","140118",15405.9
"2020","140118",16191.1
"2021","140118",20570.4
"2022","140118",20857.5
"2023","140118",20865.9
"2017","140311",4386.7
"2018","140311",4592.7
"2019","140311",4459
"2020","140311",6955.5
"2021","140311",6645.3
"2022","140311",6551.7
"2023","140311",6598.6
"2017","101006",3038.9
"2018","101006",1711.9
"2019","101006",1704.3
"2020","101006",1382.1
"2021","101006",1353.8
"2022","101006",1315.4
"2023","101006",1305.1
"2017","100107",4244.4
"2018","100107",4331.2
"2019","100107",4359.2
"2020","100107",5575.1
"2021","100107",5632.1
"2022","100107",5642.6
"2023","100107",4928.2
"2017","010601",4893.9
"2018","010601",5252.3
"2019","010601",5290.9
"2020","010601",4767.6
"2021","010601",4812.3
"2022","010601",4744.4
"2023","010601",4709.4
"2017","060402",7219.9
"2018","060402",6061.5
"2019","060402",6117.2
"2020","060402",5908.1
"2021","060402",5953.3
"2022","060402",6179
"2023","060402",5981.5
"2017","010606",1135
"2018","010606",1214.1
"2019","010606",1222
"2020","010606",1894.3
"2021","010606",1914.9
"2022","010606",1881.2
"2023","010606",1684.9
"2017","010111",815.4
"2018","010111",843.3
"2019","010111",848.6
"2020","010111",1002.8
"2021","010111",1009.7
"2022","010111",995.8
"2023","010111",948.9
"2017","060406",1815
"2018","060406",1494.7
"2019","060406",1521
"2020","060406",1722
"2021","060406",1735
"2022","060406",2210.3
"2023","060406",2209.9
"2017","220505",9991.5
"2018","220505",9760.7
"2019","220505",9680.1
"2020","220505",7325.2
"2021","220505",7301.2
"2022","220505",7019.2
"2023","220505",6909.6
"2017","140102",16771.9
"2018","140102",17583
"2019","140102",17247.6
"2020","140102",16602
"2021","140102",16637.3
"2022","140102",16739.5
"2023","140102",17547.7
"2017","060413",2136.3
"2018","060413",1809.2
"2019","060413",1818.8
"2020","060413",4293.4
"2021","060413",4328.8
"2022","060413",4381.3
"2023","060413",4462.8
"2017","060302",1135.9
"2018","060302",913.4
"2019","060302",923.8
"2020","060302",1755.2
"2021","060302",1774.5
"2022","060302",1755.2
"2023","060302",1777.5
"2017","010602",760.9
"2018","010602",815.3
"2019","010602",824.7
"2020","010602",2081.2
"2021","010602",2096.8
"2022","010602",2063.4
"2023","010602",2141.9
"2017","060410",9909.3
"2018","060410",8327.4
"2019","060410",8414
"2020","060410",10082.7
"2021","060410",10164.9
"2022","060410",10123.5
"2023","060410",10058.1
"2017","140312",8217.8
"2018","140312",9638.1
"2019","140312",14365.2
"2020","140312",14316.6
"2021","140312",18747.8
"2022","140312",19449.9
"2023","140312",19290
"2017","010611",209.9
"2018","010611",223.4
"2019","010611",224.3
"2020","010611",502.2
"2021","010611",510.3
"2022","010611",503.1
"2023","010611",492.5
"2017","220305",728
"2018","220305",746.3
"2019","220305",755.2
"2020","220305",1359
"2021","220305",1370
"2022","220305",1367.8
"2023","220305",1381.1
"2017","220302",2411.5
"2018","220302",2494
"2019","220302",2512.5
"2020","220302",2443.5
"2021","220302",2454.6
"2022","220302",2450.8
"2023","220302",2413.8
"2017","140117",13872
"2018","140117",13806.7
"2019","140117",13416.7
"2020","140117",15572.3
"2021","140117",15336.1
"2022","140117",15355.9
"2023","140117",15072.1
"2017","060702",7933.5
"2018","060702",6498.2
"2019","060702",6561
"2020","060702",3755
"2021","060702",3778.1
"2022","060702",3790
"2023","060702",3563
"2017","060312",5576.5
"2018","060312",4810.6
"2019","060312",4978.7
"2020","060312",5701.7
"2021","060312",5918
"2022","060312",5885.7
"2023","060312",5614.9
"2017","061303",12122.8
"2018","061303",8417.8
"2019","061303",8496.7
"2020","061303",7990.4
"2021","061303",8055.7
"2022","061303",8072.5
"2023","061303",8758.9
"2017","010509",2952.2
"2018","010509",2551.4
"2019","010509",2577.2
"2020","010509",2837.4
"2021","010509",2858.6
"2022","010509",2838
"2023","010509",2861
"2017","220906",815.1
"2018","220906",850
"2019","220906",2880.5
"2020","220906",2866.7
"2021","220906",3697
"2022","220906",3807.2
"2023","220906",3886.5
"2017","220808",1007.8
"2018","220808",1057.7
"2019","220808",1063.5
"2020","220808",1359.7
"2021","220808",1369.8
"2022","220808",1372
"2023","220808",1262.2
"2017","220503",11214.8
"2018","220503",10889.9
"2019","220503",11380.6
"2020","220503",8678.9
"2021","220503",8925.6
"2022","220503",8627.7
"2023","220503",8430.8
"2017","060414",6886.2
"2018","060414",5810.7
"2019","060414",5854.2
"2020","060414",2149.7
"2021","060414",2164.7
"2022","060414",2232.7
"2023","060414",2065.9
"2017","010502",5684
"2018","010502",4905.7
"2019","010502",4947.3
"2020","010502",5192.9
"2021","010502",5228.9
"2022","010502",5192.6
"2023","010502",5243.4
"2017","140203",4368.7
"2018","140203",4114.2
"2019","140203",4151.8
"2020","140203",11145.2
"2021","140203",11658.7
"2022","140203",11845.9
"2023","140203",11845.5
"2017","060604",4279.7
"2018","060604",3559.8
"2019","060604",3586.9
"2020","060604",1644.7
"2021","060604",1655.7
"2022","060604",1730.7
"2023","060604",1987.8
"2017","010608",300.1
"2018","010608",329.2
"2019","010608",330.6
"2020","010608",821.1
"2021","010608",828
"2022","010608",818.2
"2023","010608",835.9
"2017","220904",3578.9
"2018","220904",6478
"2019","220904",7240.5
"2020","220904",7423.6
"2021","220904",8339.9
"2022","220904",8477.9
"2023","220904",8641.8
"2017","060401",28961.5
"2018","060401",24369.2
"2019","060401",24607.6
"2020","060401",37216.5
"2021","060401",37532.3
"2022","060401",37365
"2023","060401",38026
"2017","010306",3921.5
"2018","010306",3459.2
"2019","010306",3482.1
"2020","010306",6089.7
"2021","010306",6896.1
"2022","010306",6736.8
"2023","010306",6791.8
"2017","160211",5249.4
"2018","160211",5730.5
"2019","160211",6256.6
"2020","160211",5049.9
"2021","160211",5282.1
"2022","160211",5496.9
"2023","160211",5697.4
"2017","060807",6551
"2018","060807",6270.8
"2019","060807",6332.8
"2020","060807",7620.9
"2021","060807",7693.2
"2022","060807",7733.3
"2023","060807",7706.6
"2017","060804",13029.8
"2018","060804",12670
"2019","060804",12798.2
"2020","060804",14170.8
"2021","060804",14272.8
"2022","060804",14308.5
"2023","060804",14668
"2017","060810",1667.2
"2018","060810",1576.6
"2019","060810",1602.9
"2020","060810",3742.2
"2021","060810",3742.6
"2022","060810",3721.3
"2023","060810",3643.7
"2017","220802",5703.2
"2018","220802",14822.5
"2019","220802",14966.4
"2020","220802",16577.3
"2021","220802",16701.7
"2022","220802",16728.3
"2023","220802",16262.6
"2017","010701",45586.6
"2018","010701",43112
"2019","010701",43433.1
"2020","010701",38544.7
"2021","010701",38808
"2022","010701",38860.1
"2023","010701",45787.7
"2017","060801",91239.6
"2018","060801",86760
"2019","060801",87502.9
"2020","060801",77280.9
"2021","060801",77885.3
"2022","060801",78028.9
"2023","060801",78637.9
"2017","160201",64755.4
"2018","160201",72430.4
"2019","160201",76903.6
"2020","160201",72995.6
"2021","160201",72803.8
"2022","160201",72281.6
"2023","160201",72307.8
"2017","010204",1389.9
"2018","010204",1353.5
"2019","010204",1361.7
"2020","010204",1047.1
"2021","010204",1047.1
"2022","010204",997.4
"2023","010204",1148.7
"2017","060806",1957.9
"2018","060806",1864.7
"2019","060806",1879
"2020","060806",3756.1
"2021","060806",3781.1
"2022","060806",3785.5
"2023","060806",3824.6
"2017","160509",1138.2
"2018","160509",894
"2019","160509",693
"2020","160509",606.7
"2021","160509",536
"2022","160509",480.6
"2023","160509",441.2
"2017","160508",7645.4
"2018","160508",5798.7
"2019","160508",4924.6
"2020","160508",1907.3
"2021","160508",1630.3
"2022","160508",1498.8
"2023","160508",1319.1
"2017","010203",3887.6
"2018","010203",3772.4
"2019","010203",3795.3
"2020","010203",3917
"2021","010203",3921.2
"2022","010203",3783.3
"2023","010203",4005.3
"2017","060805",1944
"2018","060805",1855
"2019","060805",1869
"2020","060805",3666.7
"2021","060805",3691.7
"2022","060805",3699.4
"2023","060805",3706.7
"2017","220103",5315.7
"2018","220103",5316.9
"2019","220103",5163.9
"2020","220103",3873.1
"2021","220103",3444.2
"2022","220103",3335.3
"2023","220103",4159.7
"2017","220502",3319.7
"2018","220502",3239.2
"2019","220502",3191
"2020","220502",9315.5
"2021","220502",9275.6
"2022","220502",8914
"2023","220502",9451
"2017","060608",4330.7
"2018","060608",3395.8
"2019","060608",3428.6
"2020","060608",3764.5
"2021","060608",3794
"2022","060608",3798.8
"2023","060608",3826.3
"2017","010523",124.9
"2018","010523",112
"2019","010523",113.5
"2020","010523",344.2
"2021","010523",346.3
"2022","010523",344.2
"2023","010523",348.6
"2017","140304",14012.3
"2018","140304",16256.7
"2019","140304",16110.8
"2020","140304",17511.5
"2021","140304",18048.9
"2022","140304",18231.5
"2023","140304",18063.3
"2017","010512",3779.6
"2018","010512",3262
"2019","010512",3281.8
"2020","010512",2988.7
"2021","010512",3016.6
"2022","010512",2994.6
"2023","010512",2942
"2017","010114",2634.7
"2018","010114",2715.2
"2019","010114",2738.7
"2020","010114",3423.7
"2021","010114",3462.3
"2022","010114",3407.2
"2023","010114",3427.1
"2017","140302",1918.9
"2018","140302",2016.1
"2019","140302",1962.5
"2020","140302",2246.6
"2021","140302",2137.2
"2022","140302",2105
"2023","140302",2093.1
"2017","010121",1276.8
"2018","010121",1302.3
"2019","010121",1326.7
"2020","010121",725
"2021","010121",732.8
"2022","010121",722.8
"2023","010121",696.4
"2017","220105",9666.6
"2018","220105",9652.8
"2019","220105",9363.9
"2020","220105",14882.7
"2021","220105",13229.2
"2022","220105",12802
"2023","220105",12483.4
"2017","060609",2044.6
"2018","060609",1691.7
"2019","060609",1705.2
"2020","060609",2095.1
"2021","060609",2115.6
"2022","060609",2119.5
"2023","060609",2055.4
"2017","160504",4759.1
"2018","160504",3808
"2019","160504",4840.8
"2020","160504",4650.1
"2021","160504",5821.9
"2022","160504",5833.5
"2023","160504",5991.2
"2017","160210",2252.4
"2018","160210",2857.6
"2019","160210",4711.8
"2020","160210",3711.7
"2021","160210",4736.9
"2022","160210",5264.7
"2023","160210",5249
"2017","220805",15454.7
"2018","220805",14798.3
"2019","220805",14935.5
"2020","220805",15428.1
"2021","220805",15524.5
"2022","220805",15614.6
"2023","220805",15316.8
"2017","010202",11042.5
"2018","010202",10806.2
"2019","010202",10950.5
"2020","010202",10009.3
"2021","010202",10517.4
"2022","010202",10075.6
"2023","010202",10256.6
"2017","160503",1302.1
"2018","160503",1129.8
"2019","160503",1199.5
"2020","160503",1930.2
"2021","160503",1850.8
"2022","160503",1838.6
"2023","160503",1881.1
"2017","010312",10873.5
"2018","010312",9492.3
"2019","010312",9582
"2020","010312",8636.3
"2021","010312",8423.7
"2022","010312",8248.1
"2023","010312",8047.2
"2017","160506",2666.3
"2018","160506",522.6
"2019","160506",2407.5
"2020","160506",3031
"2021","160506",4370.9
"2022","160506",4577.8
"2023","160506",4619.1
"2017","060417",7253.1
"2018","060417",6107.8
"2019","060417",6156.4
"2020","060417",9868.3
"2021","060417",9956.2
"2022","060417",9913.1
"2023","060417",9796.1
"2017","060409",12723.5
"2018","060409",10667.1
"2019","060409",10755.7
"2020","060409",9030.5
"2021","060409",9099.9
"2022","060409",9068.5
"2023","060409",9489
"2017","220907",3726.2
"2018","220907",3895.5
"2019","220907",6076.9
"2020","220907",6274.6
"2021","220907",7542.2
"2022","220907",7737.9
"2023","220907",7962.8
"2017","220402",3997.5
"2018","220402",4124.1
"2019","220402",3989
"2020","220402",5669.7
"2021","220402",4838.2
"2022","220402",5001.8
"2023","220402",5008.8
"2017","010522",3214.3
"2018","010522",2772.8
"2019","010522",2811.6
"2020","010522",2247.2
"2021","010522",2287.3
"2022","010522",2364.5
"2023","010522",2391.9
"2017","010609",869.9
"2018","010609",946.7
"2019","010609",952.9
"2020","010609",1731.5
"2021","010609",1744.6
"2022","010609",2031.8
"2023","010609",2172.5
"2017","220905",1054.2
"2018","220905",1128.4
"2019","220905",2337.6
"2020","220905",2212.8
"2021","220905",3032.9
"2022","220905",3147
"2023","220905",3247.3
"2017","220501",13538.5
"2018","220501",13212.3
"2019","220501",13075.1
"2020","220501",11938.7
"2021","220501",11884
"2022","220501",11617.3
"2023","220501",11447.4
"2017","010119",1532.9
"2018","010119",1582.2
"2019","010119",1595.5
"2020","010119",1151.6
"2021","010119",1166.1
"2022","010119",1145.6
"2023","010119",1075.5
"2017","010307",2661.5
"2018","010307",2346.3
"2019","010307",2366.3
"2020","010307",2376.8
"2021","010307",2306
"2022","010307",2223.2
"2023","010307",2161.4
"2017","060615",10495.5
"2018","060615",8781
"2019","060615",8864.8
"2020","060615",4100.8
"2021","060615",4133.9
"2022","060615",4148.6
"2023","060615",4240.6
"2017","010308",320.5
"2018","010308",282.8
"2019","010308",286.4
"2020","010308",215
"2021","010308",207.2
"2022","010308",195.5
"2023","010308",264
"2017","220809",8076
"2018","220809",8476.9
"2019","220809",8549.5
"2020","220809",6144
"2021","220809",6197.3
"2022","220809",6204.9
"2023","220809",5946.9
"2017","160605",21427
"2018","160605",17866.2
"2019","160605",20275.1
"2020","160605",14751.4
"2021","160605",17694.6
"2022","160605",17542.4
"2023","160605",17607.5
"2017","010305",404.8
"2018","010305",357.5
"2019","010305",358.7
"2020","010305",950.8
"2021","010305",921.1
"2022","010305",882.7
"2023","010305",914.3
"2017","010310",1711.3
"2018","010310",1504
"2019","010310",1517.5
"2020","010310",1688.2
"2021","010310",1639.4
"2022","010310",1564.8
"2023","010310",1471.6
"2017","010302",1422.3
"2018","010302",1255.6
"2019","010302",1267.9
"2020","010302",868.3
